Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,Opp_FG,Opp_FGA,Opp_FG%,Opp_3P,Opp_3PA,Opp_3P%,Opp_FT,Opp_FTA,Opp_FT%,Opp_ORB,Opp_TRB,Opp_AST,Opp_STL,Opp_BLK,Opp_TOV,Opp_PF
2020,BRK,6,2019-11-02,0,DET,L,109,113,43,93,.462,10,32,.313,13,17,.765,10,48,24,4,4,14,24,41,91,.451,8,27,.296,23,29,.793,5,41,21,8,7,8,18
2020,BRK,7,2019-11-04,1,NOP,W,135,125,49,92,.533,16,41,.390,21,28,.750,12,45,32,13,3,23,18,48,97,.495,13,32,.406,16,21,.762,10,39,18,16,5,21,26
2020,BRK,8,2019-11-08,0,POR,W,119,115,41,99,.414,16,37,.432,21,30,.700,16,51,18,6,9,9,25,40,97,.412,11,30,.367,24,25,.960,13,48,11,3,9,10,24
2020,BRK,9,2019-11-10,0,PHO,L,112,138,44,91,.484,8,34,.235,16,17,.941,5,43,27,4,2,17,24,52,99,.525,19,42,.452,15,19,.789,5,42,37,8,7,7,17
2020,BRK,10,2019-11-12,0,UTA,L,114,119,41,90,.456,11,37,.297,21,25,.840,10,43,19,5,8,16,29,43,92,.467,6,26,.231,27,35,.771,11,46,16,7,4,11,18
2020,BRK,11,2019-11-14,0,DEN,L,93,101,36,95,.379,8,38,.211,13,16,.813,7,51,19,3,2,7,14,43,101,.426,10,33,.303,5,10,.500,14,62,26,4,3,7,14
2020,BRK,12,2019-11-16,0,CHI,W,117,111,40,88,.455,10,43,.233,27,31,.871,5,40,30,10,9,15,30,32,91,.352,9,39,.231,38,41,.927,17,56,15,8,2,19,30
2020,BRK,13,2019-11-18,1,IND,L,86,115,30,84,.357,11,34,.324,15,24,.625,4,40,18,2,7,9,19,44,101,.436,14,33,.424,13,17,.765,15,63,26,5,8,10,22
2020,BRK,14,2019-11-20,1,CHO,W,101,91,36,90,.400,10,39,.256,19,23,.826,13,53,19,11,1,15,21,30,81,.370,11,33,.333,20,26,.769,8,41,17,8,3,16,23
2020,BRK,15,2019-11-22,1,SAC,W,116,97,41,81,.506,12,34,.353,22,31,.710,13,48,22,9,3,18,18,39,86,.453,4,26,.154,15,19,.789,7,33,26,8,2,16,25
2020,BRK,16,2019-11-24,0,NYK,W,103,101,31,77,.403,14,38,.368,27,34,.794,7,35,18,6,1,11,16,37,80,.463,18,35,.514,9,16,.563,9,43,22,6,4,16,29
2020,BRK,17,2019-11-25,0,CLE,W,108,106,44,94,.468,11,34,.324,9,11,.818,12,48,29,8,10,9,21,40,94,.426,13,32,.406,13,20,.650,12,45,24,5,4,10,14
2020,BRK,18,2019-11-27,0,BOS,L,110,121,40,90,.444,21,56,.375,9,19,.474,11,38,32,5,6,15,22,43,97,.443,13,34,.382,22,24,.917,19,55,23,10,5,14,17
2020,BRK,19,2019-11-29,1,BOS,W,112,107,43,93,.462,17,41,.415,9,13,.692,13,49,30,9,6,18,24,41,93,.441,9,28,.321,16,21,.762,16,48,16,11,7,19,14
2020,BRK,20,2019-12-01,1,MIA,L,106,109,40,91,.440,14,42,.333,12,16,.750,9,48,24,3,5,12,21,37,95,.389,12,37,.324,23,28,.821,16,51,16,3,2,9,17
2020,BRK,21,2019-12-04,0,ATL,W,130,118,50,101,.495,14,31,.452,16,18,.889,18,53,26,8,6,15,20,48,90,.533,9,26,.346,13,21,.619,9,35,24,8,9,16,19
2020,BRK,22,2019-12-06,0,CHO,W,111,104,42,88,.477,15,38,.395,12,15,.800,15,49,35,12,5,16,21,36,83,.434,17,40,.425,15,17,.882,10,34,23,6,6,19,16
2020,BRK,23,2019-12-08,1,DEN,W,105,102,40,87,.460,7,28,.250,18,23,.783,10,48,25,5,1,11,15,36,89,.404,18,42,.429,12,14,.857,7,37,25,4,5,12,23
2020,BRK,24,2019-12-11,1,CHO,L,108,113,38,88,.432,10,38,.263,22,33,.667,17,52,20,5,3,12,21,36,88,.409,15,35,.429,26,32,.813,15,47,20,2,6,8,23
2020,BRK,25,2019-12-14,0,TOR,L,102,110,39,101,.386,12,46,.261,12,17,.706,13,59,24,4,7,20,20,38,98,.388,14,40,.350,20,25,.800,10,51,21,10,10,11,23
2020,BRK,26,2019-12-15,1,PHI,W,109,89,43,94,.457,9,24,.375,14,18,.778,12,51,22,9,1,16,23,37,86,.430,5,26,.192,10,17,.588,7,38,19,9,13,16,20
2020,BRK,27,2019-12-17,0,NOP,W,108,101,40,96,.417,11,39,.282,17,23,.739,6,54,25,3,10,11,22,37,107,.346,11,40,.275,16,24,.667,16,58,20,3,9,8,19
2020,BRK,28,2019-12-19,0,SAS,L,105,118,35,83,.422,7,36,.194,28,30,.933,6,47,16,9,3,18,21,43,96,.448,13,33,.394,19,23,.826,13,47,26,10,8,11,19
2020,BRK,29,2019-12-21,1,ATL,W,122,112,46,100,.460,11,30,.367,19,28,.679,12,61,23,8,4,15,18,39,105,.371,11,48,.229,23,27,.852,14,52,17,7,5,10,22
2020,BRK,30,2019-12-26,1,NYK,L,82,94,21,78,.269,13,50,.260,27,36,.750,9,50,17,3,3,13,19,37,92,.402,9,29,.310,11,15,.733,13,60,16,6,2,13,27
2020,BRK,31,2019-12-28,0,HOU,L,98,108,37,92,.402,11,39,.282,13,21,.619,9,47,24,7,5,15,15,44,101,.436,13,42,.310,7,16,.438,16,54,16,7,6,14,15
2020,BRK,32,2019-12-30,0,MIN,L,115,122,40,99,.404,15,41,.366,20,27,.741,7,58,22,4,6,16,25,42,104,.404,17,44,.386,21,29,.724,11,60,20,12,8,14,22
2020,BRK,33,2020-01-02,0,DAL,L,111,123,42,91,.462,12,37,.324,15,17,.882,12,44,29,5,1,11,21,45,89,.506,18,38,.474,15,17,.882,12,46,22,4,8,13,21
2020,BRK,34,2020-01-04,1,TOR,L,102,121,32,67,.478,13,35,.371,25,34,.735,6,38,24,4,11,24,24,44,97,.454,13,32,.406,20,28,.714,15,43,21,10,4,7,25
2020,BRK,35,2020-01-06,0,ORL,L,89,101,32,96,.333,10,47,.213,15,19,.789,12,46,20,11,1,12,19,35,81,.432,8,26,.308,23,31,.742,11,60,21,8,3,18,19
2020,BRK,36,2020-01-07,1,OKC,L,103,111,40,98,.408,11,37,.297,12,16,.750,11,52,19,5,5,17,25,38,92,.413,11,37,.297,24,29,.828,8,51,19,11,3,15,15
2020,BRK,37,2020-01-10,1,MIA,W,117,113,45,93,.484,15,44,.341,12,19,.632,14,51,31,5,4,9,15,44,85,.518,7,29,.241,18,21,.857,4,40,26,6,3,7,20
2020,BRK,38,2020-01-12,1,ATL,W,108,86,41,77,.532,10,26,.385,16,29,.552,7,62,25,8,2,24,20,32,97,.330,12,48,.250,10,11,.909,4,33,23,16,4,12,23
2020,BRK,39,2020-01-14,1,UTA,L,107,118,45,90,.500,8,26,.308,9,15,.600,11,43,22,4,4,12,13,46,92,.500,13,36,.361,13,15,.867,7,41,19,8,3,8,15
2020,BRK,40,2020-01-15,0,PHI,L,106,117,38,87,.437,12,25,.480,18,30,.600,11,44,20,9,1,13,22,45,88,.511,11,30,.367,16,25,.640,13,49,25,7,11,12,23
2020,BRK,41,2020-01-18,1,MIL,L,97,117,33,99,.333,15,49,.306,16,17,.941,12,47,23,11,7,17,19,45,89,.506,17,37,.459,10,16,.625,5,54,30,8,6,20,16
2020,BRK,42,2020-01-20,1,PHI,L,111,117,39,81,.481,11,29,.379,22,34,.647,13,47,22,7,2,22,23,42,94,.447,13,39,.333,20,27,.741,12,43,30,12,6,12,24
2020,BRK,43,2020-01-23,1,LAL,L,113,128,40,91,.440,21,46,.457,12,15,.800,8,41,30,12,3,16,17,47,94,.500,19,38,.500,15,20,.750,11,52,28,9,6,15,15
2020,BRK,44,2020-01-25,0,DET,W,121,111,42,94,.447,15,42,.357,22,25,.880,11,55,19,3,5,10,17,43,104,.413,13,35,.371,12,18,.667,14,52,20,5,3,8,25
2020,BRK,45,2020-01-26,0,NYK,L,97,110,34,81,.420,13,39,.333,16,23,.696,7,34,21,6,4,14,14,49,92,.533,6,19,.316,6,13,.462,14,48,19,7,8,13,23
2020,BRK,46,2020-01-29,1,DET,W,125,115,43,85,.506,15,39,.385,24,30,.800,8,37,26,8,7,9,19,42,83,.506,10,26,.385,21,28,.750,9,41,25,6,5,16,20
2020,BRK,47,2020-01-31,1,CHI,W,133,118,50,80,.625,15,31,.484,18,25,.720,5,37,31,8,5,20,21,42,86,.488,12,34,.353,22,26,.846,11,38,27,7,3,13,21
2020,BRK,48,2020-02-01,0,WAS,L,107,113,39,94,.415,16,47,.340,13,21,.619,12,53,25,5,7,15,22,44,100,.440,9,32,.281,16,26,.615,18,51,21,9,8,9,20
2020,BRK,49,2020-02-03,1,PHO,W,119,97,43,89,.483,15,34,.441,18,21,.857,10,44,28,8,5,17,26,39,90,.433,6,17,.353,13,18,.722,14,43,23,7,6,16,21
2020,BRK,50,2020-02-05,1,GSW,W,129,88,51,100,.510,14,34,.412,13,15,.867,14,65,29,4,1,13,15,35,96,.365,5,39,.128,13,18,.722,7,34,20,6,7,7,14
2020,BRK,51,2020-02-08,0,TOR,L,118,119,41,92,.446,16,44,.364,20,24,.833,13,46,27,5,5,9,16,45,95,.474,14,35,.400,15,21,.714,13,48,22,6,5,7,22
2020,BRK,52,2020-02-10,0,IND,W,106,105,35,87,.402,12,37,.324,24,32,.750,14,53,20,5,7,10,15,45,92,.489,7,30,.233,8,11,.727,6,40,28,7,3,6,21
2020,BRK,53,2020-02-12,1,TOR,W,101,91,36,88,.409,9,35,.257,20,25,.800,12,55,27,7,5,12,16,34,90,.378,13,43,.302,10,13,.769,6,42,21,6,4,13,20
2020,BRK,54,2020-02-20,0,PHI,L,104,112,36,102,.353,10,34,.294,22,28,.786,15,49,22,3,1,16,27,38,86,.442,4,22,.182,32,35,.914,11,48,19,10,6,13,22
2020,BRK,55,2020-02-22,0,CHO,W,115,86,42,87,.483,17,47,.362,14,19,.737,9,54,26,10,6,10,20,31,88,.352,12,35,.343,12,21,.571,9,45,22,5,2,12,16
2020,BRK,56,2020-02-24,1,ORL,L,113,115,46,96,.479,16,37,.432,5,8,.625,13,49,29,6,3,12,19,44,89,.494,13,34,.382,14,17,.824,7,41,27,6,9,10,11
2020,BRK,57,2020-02-26,0,WAS,L,106,110,36,87,.414,10,36,.278,24,35,.686,15,56,15,7,1,18,24,41,96,.427,15,39,.385,13,16,.813,9,39,22,9,2,11,26
2020,BRK,58,2020-02-28,0,ATL,L,118,141,42,92,.457,18,46,.391,16,21,.762,7,38,30,5,8,11,19,50,97,.515,19,39,.487,22,30,.733,15,52,32,8,4,8,15
2020,BRK,59,2020-02-29,0,MIA,L,113,116,40,86,.465,16,44,.364,17,23,.739,8,44,30,3,3,10,23,41,91,.451,14,38,.368,20,24,.833,10,45,27,4,4,6,21
2020,BRK,60,2020-03-03,0,BOS,W,129,120,43,100,.430,14,49,.286,29,38,.763,22,63,22,7,6,20,26,44,103,.427,15,49,.306,17,23,.739,13,42,24,10,6,15,30
2020,BRK,61,2020-03-04,1,MEM,L,79,118,30,90,.333,7,42,.167,12,17,.706,13,42,15,6,4,13,17,43,100,.430,20,44,.455,12,14,.857,18,59,21,8,5,11,15
2020,BRK,62,2020-03-06,1,SAS,W,139,120,51,96,.531,15,36,.417,22,31,.710,9,52,32,1,2,7,22,43,92,.467,10,34,.294,24,27,.889,2,38,25,3,5,6,20
2020,BRK,63,2020-03-08,1,CHI,W,110,107,32,64,.500,11,30,.367,35,41,.854,5,50,21,4,5,28,24,39,92,.424,12,34,.353,17,25,.680,5,31,23,14,3,7,31
2020,BRK,64,2020-03-10,0,LAL,W,104,102,37,90,.411,13,40,.325,17,23,.739,14,47,24,7,3,10,18,40,87,.460,15,40,.375,7,12,.583,8,46,24,7,4,14,22
2020,BRK,65,2020-07-31,1,ORL,L,118,128,44,91,.484,13,42,.310,17,23,.739,10,39,30,4,2,14,25,46,87,.529,11,31,.355,25,28,.893,6,42,31,8,3,12,23
2020,BRK,66,2020-08-02,1,WAS,W,118,110,38,90,.422,11,33,.333,31,37,.838,13,48,23,5,4,11,24,40,88,.455,9,31,.290,21,27,.778,10,46,26,6,6,12,31
2020,BRK,67,2020-08-04,0,MIL,W,119,116,43,103,.417,21,57,.368,12,16,.750,7,42,30,5,6,7,26,42,88,.477,17,51,.333,15,23,.652,7,54,28,3,5,18,19
2020,BRK,68,2020-08-05,0,BOS,L,115,149,45,95,.474,8,32,.250,17,21,.810,7,34,23,9,2,17,22,50,88,.568,20,39,.513,29,35,.829,6,43,29,10,10,14,23
2020,BRK,69,2020-08-07,1,SAC,W,119,106,42,86,.488,17,40,.425,18,28,.643,7,44,30,9,3,9,23,38,89,.427,12,40,.300,18,24,.750,13,50,19,3,4,15,26
2020,BRK,70,2020-08-09,0,LAC,W,129,120,47,85,.553,20,43,.465,15,19,.789,8,46,32,5,5,16,25,45,93,.484,13,36,.361,17,20,.850,10,39,23,8,2,10,19
2020,BRK,71,2020-08-11,0,ORL,W,108,96,38,89,.427,13,43,.302,19,24,.792,8,47,26,9,4,13,20,32,83,.386,7,23,.304,25,29,.862,12,49,13,9,3,17,24
2020,BRK,72,2020-08-13,1,POR,L,133,134,53,96,.552,14,33,.424,13,19,.684,12,46,28,5,5,14,23,50,104,.481,13,39,.333,21,24,.875,14,42,25,10,4,9,21
2021,BRK,1,2020-12-22,1,GSW,W,125,99,42,92,.457,15,35,.429,26,32,.813,13,57,24,11,7,20,22,37,99,.374,10,33,.303,15,23,.652,13,47,26,6,6,18,24
2021,BRK,2,2020-12-25,0,BOS,W,123,95,41,76,.539,15,29,.517,26,31,.839,9,43,21,5,10,15,22,37,98,.378,8,27,.296,13,19,.684,20,47,23,6,5,15,27
2021,BRK,3,2020-12-27,0,CHO,L,104,106,35,82,.427,17,47,.362,17,25,.680,6,46,23,4,5,19,17,43,96,.448,10,34,.294,10,17,.588,13,52,35,8,3,12,25
2021,BRK,4,2020-12-28,1,MEM,L,111,116,41,100,.410,14,42,.333,15,17,.882,13,50,28,13,6,17,20,42,98,.429,10,29,.345,22,29,.759,16,56,20,10,4,19,17
2021,BRK,5,2020-12-30,1,ATL,W,145,141,54,100,.540,19,41,.463,18,23,.783,9,40,30,6,3,8,24,47,99,.475,18,46,.391,29,35,.829,17,54,27,5,2,12,19
2021,BRK,6,2021-01-01,1,ATL,L,96,114,35,86,.407,7,37,.189,19,23,.826,10,45,19,6,6,15,16,43,93,.462,16,39,.410,12,14,.857,10,48,24,8,3,9,20
2021,BRK,7,2021-01-03,1,WAS,L,122,123,40,81,.494,14,32,.438,28,31,.903,7,51,25,5,9,20,24,43,104,.413,12,33,.364,25,34,.735,13,49,27,9,3,7,22
2021,BRK,8,2021-01-05,1,UTA,W,130,96,52,93,.559,14,36,.389,12,16,.750,8,51,31,11,5,12,22,33,86,.384,11,34,.324,19,27,.704,9,41,17,6,3,15,18
2021,BRK,9,2021-01-07,1,PHI,W,122,109,44,97,.454,15,37,.405,19,29,.655,11,48,30,11,7,12,17,41,87,.471,9,26,.346,18,20,.900,4,47,23,6,6,20,25
2021,BRK,10,2021-01-08,0,MEM,L,110,115,38,81,.469,14,31,.452,20,21,.952,4,42,26,6,4,20,13,45,98,.459,13,32,.406,12,14,.857,12,46,29,14,6,12,18
2021,BRK,11,2021-01-10,1,OKC,L,116,129,43,85,.506,10,34,.294,20,24,.833,6,43,23,3,2,17,18,49,90,.544,15,39,.385,16,17,.941,3,34,24,12,4,10,22
2021,BRK,12,2021-01-12,1,DEN,W,122,116,48,79,.608,16,32,.500,10,15,.667,8,41,31,6,6,18,18,44,88,.500,18,37,.486,10,16,.625,9,32,28,12,5,13,18
2021,BRK,13,2021-01-13,0,NYK,W,116,109,44,91,.484,16,40,.400,12,17,.706,12,46,29,3,5,6,12,44,92,.478,11,28,.393,10,12,.833,12,43,22,4,3,9,16
2021,BRK,14,2021-01-16,1,ORL,W,122,115,42,78,.538,16,35,.457,22,25,.880,4,41,24,9,5,19,14,44,95,.463,14,46,.304,13,16,.813,9,38,28,13,4,12,19
2021,BRK,15,2021-01-18,1,MIL,W,125,123,46,84,.548,15,31,.484,18,21,.857,7,49,26,2,5,17,19,46,105,.438,11,38,.289,20,24,.833,11,41,21,9,2,5,15
2021,BRK,16,2021-01-20,0,CLE,L,135,147,48,106,.453,15,41,.366,24,27,.889,13,52,30,8,11,16,24,56,109,.514,20,40,.500,15,21,.714,12,50,29,10,6,14,21
2021,BRK,17,2021-01-22,0,CLE,L,113,125,42,87,.483,14,43,.326,15,17,.882,6,29,23,5,8,11,25,45,87,.517,8,25,.320,27,32,.844,13,50,24,7,3,12,18
2021,BRK,18,2021-01-23,1,MIA,W,128,124,44,83,.530,19,37,.514,21,26,.808,9,47,34,0,6,16,26,42,89,.472,13,46,.283,27,32,.844,2,31,29,7,1,8,23
2021,BRK,19,2021-01-25,1,MIA,W,98,85,34,85,.400,11,38,.289,19,22,.864,6,49,24,6,5,7,18,31,84,.369,11,43,.256,12,17,.706,8,45,20,3,7,12,21
2021,BRK,20,2021-01-27,0,ATL,W,132,128,52,98,.531,11,32,.344,17,20,.850,11,36,29,7,10,9,25,45,94,.479,13,33,.394,25,28,.893,12,37,29,3,7,9,18
2021,BRK,21,2021-01-29,0,OKC,W,147,125,57,100,.570,19,45,.422,14,16,.875,10,50,33,7,4,11,25,40,86,.465,16,38,.421,29,34,.853,6,36,23,4,4,12,12
2021,BRK,22,2021-01-31,0,WAS,L,146,149,50,88,.568,19,36,.528,27,33,.818,7,45,33,6,5,17,24,56,108,.519,12,39,.308,25,32,.781,11,39,24,10,2,7,22
2021,BRK,23,2021-02-02,1,LAC,W,124,120,45,79,.570,13,31,.419,21,26,.808,6,44,25,6,4,16,17,45,99,.455,15,36,.417,15,17,.882,11,39,21,12,5,8,18
2021,BRK,24,2021-02-05,1,TOR,L,117,123,39,80,.488,17,42,.405,22,29,.759,8,40,29,5,6,18,19,49,97,.505,13,32,.406,12,14,.857,12,41,22,10,6,10,25
2021,BRK,25,2021-02-06,0,PHI,L,108,124,39,88,.443,15,41,.366,15,17,.882,8,34,21,6,3,17,18,48,94,.511,10,27,.370,18,22,.818,13,51,27,12,4,15,15
2021,BRK,26,2021-02-09,0,DET,L,111,122,43,86,.500,11,30,.367,14,16,.875,8,34,30,8,6,15,22,47,84,.560,13,29,.448,15,21,.714,7,37,28,10,6,13,16
2021,BRK,27,2021-02-10,1,IND,W,104,94,32,76,.421,9,31,.290,31,35,.886,9,46,20,2,5,12,20,36,92,.391,15,38,.395,7,11,.636,10,43,26,4,5,8,21
2021,BRK,28,2021-02-13,0,GSW,W,134,117,50,93,.538,16,39,.410,18,20,.900,8,45,35,9,5,13,15,44,90,.489,9,34,.265,20,25,.800,5,37,25,6,6,13,15
2021,BRK,29,2021-02-15,0,SAC,W,136,125,51,89,.573,27,47,.574,7,12,.583,9,35,31,7,4,15,16,51,96,.531,12,33,.364,11,13,.846,15,41,24,6,6,13,13
2021,BRK,30,2021-02-16,0,PHO,W,128,124,47,82,.573,20,40,.500,14,15,.933,4,37,28,4,4,10,11,48,88,.545,16,37,.432,12,12,1.000,4,34,28,7,3,6,15
2021,BRK,31,2021-02-18,0,LAL,W,109,98,38,77,.494,18,39,.462,15,24,.625,8,39,23,9,3,13,18,40,83,.482,8,30,.267,10,14,.714,10,39,21,7,4,16,16
2021,BRK,32,2021-02-21,0,LAC,W,112,108,44,92,.478,11,38,.289,13,19,.684,9,40,21,10,4,6,19,40,87,.460,15,35,.429,13,18,.722,16,52,24,3,4,16,17
2021,BRK,33,2021-02-23,1,SAC,W,127,118,44,89,.494,17,40,.425,22,31,.710,10,41,30,8,5,8,16,45,87,.517,15,31,.484,13,19,.684,5,38,25,6,7,15,17
2021,BRK,34,2021-02-25,1,ORL,W,129,92,49,92,.533,20,45,.444,11,14,.786,7,51,30,11,2,13,18,35,87,.402,9,36,.250,13,15,.867,4,35,19,8,1,18,10
2021,BRK,35,2021-02-27,1,DAL,L,98,115,35,86,.407,14,44,.318,14,19,.737,14,47,21,5,4,19,16,45,86,.523,14,36,.389,11,17,.647,6,36,23,12,8,8,15
2021,BRK,36,2021-03-01,0,SAS,W,124,113,47,100,.470,17,41,.415,13,17,.765,13,51,35,6,8,5,13,44,97,.454,15,35,.429,10,15,.667,9,48,30,2,3,9,16
2021,BRK,37,2021-03-03,0,HOU,W,132,114,49,85,.576,17,35,.486,17,24,.708,10,53,33,5,1,14,24,38,91,.418,18,43,.419,20,28,.714,12,37,24,10,5,9,18
2021,BRK,38,2021-03-11,1,BOS,W,121,109,42,88,.477,19,42,.452,18,22,.818,11,45,21,3,5,14,22,41,91,.451,13,40,.325,14,22,.636,11,39,22,10,10,11,13
2021,BRK,39,2021-03-13,1,DET,W,100,95,39,80,.488,6,27,.222,16,22,.727,5,35,22,8,7,12,16,36,89,.404,8,32,.250,15,20,.750,12,46,26,10,8,12,16
2021,BRK,40,2021-03-15,1,NYK,W,117,112,44,76,.579,12,29,.414,17,22,.773,3,41,29,3,6,15,19,37,92,.402,15,42,.357,23,27,.852,13,40,16,9,2,8,22
2021,BRK,41,2021-03-17,0,IND,W,124,115,42,87,.483,9,27,.333,31,40,.775,15,50,22,10,2,16,20,43,84,.512,9,32,.281,20,25,.800,4,34,29,10,3,16,28
2021,BRK,42,2021-03-19,0,ORL,L,113,121,43,91,.473,10,37,.270,17,23,.739,9,39,24,9,3,8,16,43,84,.512,21,40,.525,14,20,.700,8,44,26,4,1,17,20
2021,BRK,43,2021-03-21,1,WAS,W,113,106,44,90,.489,9,29,.310,16,22,.727,10,35,24,11,8,7,18,42,79,.532,7,21,.333,15,19,.789,10,43,24,5,4,19,22
2021,BRK,44,2021-03-23,0,POR,W,116,112,43,87,.494,9,30,.300,21,27,.778,10,47,25,5,2,8,17,36,90,.400,19,55,.345,21,23,.913,13,44,25,4,5,8,20
2021,BRK,45,2021-03-24,0,UTA,L,88,118,35,97,.361,7,35,.200,11,15,.733,13,48,19,9,1,9,10,41,91,.451,23,55,.418,13,14,.929,11,56,24,6,6,11,15
2021,BRK,46,2021-03-26,0,DET,W,113,111,37,84,.440,13,33,.394,26,34,.765,16,49,19,3,4,10,27,33,73,.452,11,31,.355,34,47,.723,7,36,19,6,4,9,30
2021,BRK,47,2021-03-29,1,MIN,W,112,107,40,85,.471,10,30,.333,22,25,.880,7,50,31,10,7,14,18,40,103,.388,14,44,.318,13,17,.765,17,51,23,10,10,15,25
2021,BRK,48,2021-03-31,1,HOU,W,120,108,44,90,.489,13,36,.361,19,19,1.000,12,45,25,6,3,11,21,39,78,.500,13,40,.325,17,24,.708,6,31,22,5,8,13,21
2021,BRK,49,2021-04-01,1,CHO,W,111,89,44,91,.484,20,45,.444,3,4,.750,13,56,34,8,5,15,18,30,86,.349,13,38,.342,16,19,.842,11,43,22,11,5,11,9
2021,BRK,50,2021-04-04,0,CHI,L,107,115,45,93,.484,11,28,.393,6,7,.857,4,35,28,3,3,5,17,43,78,.551,8,22,.364,21,30,.700,6,40,29,4,3,9,11
2021,BRK,51,2021-04-05,1,NYK,W,114,112,42,92,.457,10,32,.313,20,26,.769,11,45,27,6,6,10,14,40,86,.465,14,29,.483,18,22,.818,5,41,24,7,4,12,25
2021,BRK,52,2021-04-07,1,NOP,W,139,111,51,92,.554,19,41,.463,18,22,.818,10,45,37,10,8,17,31,38,89,.427,6,27,.222,29,39,.744,17,40,23,9,2,14,14
2021,BRK,53,2021-04-10,1,LAL,L,101,126,35,80,.438,5,27,.185,26,30,.867,9,42,19,6,10,19,20,47,93,.505,19,34,.559,13,20,.650,12,47,30,12,4,14,24
2021,BRK,54,2021-04-13,0,MIN,W,127,97,46,91,.505,15,36,.417,20,24,.833,11,57,31,8,4,18,22,30,87,.345,13,49,.265,24,33,.727,11,44,16,13,12,14,20
2021,BRK,55,2021-04-14,0,PHI,L,117,123,43,83,.518,4,21,.190,27,30,.900,11,43,23,6,3,15,21,45,87,.517,13,28,.464,20,25,.800,4,32,23,8,9,10,21
2021,BRK,56,2021-04-16,1,CHO,W,130,115,47,85,.553,21,41,.512,15,16,.938,7,37,35,12,5,18,17,44,83,.530,12,34,.353,15,20,.750,8,37,26,12,3,19,18
2021,BRK,57,2021-04-18,0,MIA,L,107,109,39,82,.476,17,43,.395,12,18,.667,8,38,26,10,6,11,17,38,87,.437,16,39,.410,17,21,.810,16,53,28,9,1,16,13
2021,BRK,58,2021-04-20,0,NOP,W,134,129,49,89,.551,14,37,.378,22,28,.786,10,44,30,7,2,13,21,51,91,.560,12,33,.364,15,24,.625,7,37,28,5,2,13,21
2021,BRK,59,2021-04-21,0,TOR,L,103,114,36,91,.396,13,41,.317,18,23,.783,12,50,19,3,6,13,17,39,90,.433,18,47,.383,18,21,.857,9,48,23,7,8,10,20
2021,BRK,60,2021-04-23,1,BOS,W,109,104,37,86,.430,11,32,.344,24,28,.857,6,47,26,12,7,11,19,38,94,.404,17,42,.405,11,16,.688,15,54,21,6,6,19,20
2021,BRK,61,2021-04-25,1,PHO,W,128,119,46,87,.529,13,28,.464,23,27,.852,11,44,30,6,4,10,17,43,90,.478,12,34,.353,21,25,.840,15,43,22,5,3,12,24
2021,BRK,62,2021-04-27,0,TOR,W,116,103,40,83,.482,18,45,.400,18,18,1.000,7,41,30,9,6,10,20,36,91,.396,15,43,.349,16,19,.842,15,47,24,5,3,13,19
2021,BRK,63,2021-04-29,0,IND,W,130,113,47,89,.528,12,35,.343,24,28,.857,8,50,35,3,5,13,19,41,96,.427,11,39,.282,20,21,.952,7,38,23,8,6,10,23
2021,BRK,64,2021-04-30,1,POR,L,109,128,40,95,.421,13,41,.317,16,19,.842,11,42,20,6,3,8,18,47,91,.516,16,36,.444,18,20,.900,8,50,24,3,2,10,17
2021,BRK,65,2021-05-02,0,MIL,L,114,117,41,96,.427,17,42,.405,15,17,.882,14,53,18,5,1,16,11,48,98,.490,15,37,.405,6,12,.500,8,45,19,9,11,10,18
2021,BRK,66,2021-05-04,0,MIL,L,118,124,41,84,.488,20,43,.465,16,26,.615,6,39,21,6,6,13,25,44,98,.449,14,37,.378,22,27,.815,15,55,23,7,3,12,21
2021,BRK,67,2021-05-06,0,DAL,L,109,113,41,95,.432,13,37,.351,14,15,.933,10,51,18,8,4,13,18,40,89,.449,15,34,.441,18,26,.692,12,51,23,10,3,12,15
2021,BRK,68,2021-05-08,0,DEN,W,125,119,41,66,.621,16,31,.516,27,33,.818,2,35,27,10,5,17,24,42,92,.457,14,41,.341,21,23,.913,10,33,21,8,1,12,23
2021,BRK,69,2021-05-11,0,CHI,W,115,107,42,89,.472,12,33,.364,19,25,.760,13,51,32,4,8,7,19,39,96,.406,18,44,.409,11,14,.786,10,45,21,4,5,9,20
2021,BRK,70,2021-05-12,1,SAS,W,128,116,48,79,.608,12,28,.429,20,27,.741,3,43,33,3,9,11,19,43,101,.426,8,31,.258,22,27,.815,16,46,21,7,2,8,19
2021,BRK,71,2021-05-15,1,CHI,W,105,91,41,87,.471,14,34,.412,9,15,.600,8,52,26,6,8,9,16,34,98,.347,11,41,.268,12,17,.706,19,52,24,7,4,9,13
2021,BRK,72,2021-05-16,1,CLE,W,123,109,47,83,.566,16,30,.533,13,17,.765,4,37,35,9,9,12,20,38,85,.447,12,39,.308,21,31,.677,11,45,16,8,5,14,14
2022,BRK,1,2021-10-19,0,MIL,L,104,127,37,84,.440,17,32,.531,13,23,.565,5,44,19,3,9,12,17,48,105,.457,17,45,.378,14,18,.778,13,54,25,8,9,7,19
